6, 1750779448.71223, -1.2398239207489226
6, 1750779448.7126913, -1.2384650865515618
6, 1750779448.713101, -1.2383660235402478
6, 1750779448.7135134, -1.2384841830356705
6, 1750779448.7139237, -1.2384072003341073
6, 1750779448.7143335, -1.2388219520983434
6, 1750779448.7147474, -1.238728259973185
6, 1750779448.715155, -1.2390523034379048
6, 1750779448.7155638, -1.2383809426684578
6, 1750779448.7159731, -1.2380664474457923
6, 1750779448.716383, -1.239481974330351
6, 1750779448.7167923, -1.2388374679916818
6, 1750779448.7172027, -1.239434233120079
6, 1750779448.7176123, -1.2394211042872543
6, 1750779448.7180219, -1.2395989402955168
6, 1750779448.718432, -1.2399599831981971
6, 1750779448.7188451, -1.242921728530433
6, 1750779448.719255, -1.243396156807509
6, 1750779448.7196639, -1.2400638203305383
6, 1750779448.7200787, -1.2409953706959664
6, 1750779448.7204888, -1.241038337785211
6, 1750779448.7208982, -1.2402983490259984
6, 1750779448.7213125, -1.2392128332574437
6, 1750779448.721722, -1.2400751588679777
6, 1750779448.722136, -1.244522849369923
6, 1750779448.7225497, -1.2398686781335524
6, 1750779448.7229598, -1.2391495761538336
6, 1750779448.7233706, -1.2392951868451625
6, 1750779448.7237802, -1.2394801840349656
6, 1750779448.724191, -1.2400494979674568
6, 1750779448.7246003, -1.2389043056860622
6, 1750779448.7250113, -1.2392665421189994
6, 1750779448.7254217, -1.2393858951446788
6, 1750779448.7258313, -1.238987852804038
6, 1750779448.7262452, -1.2391710596984558
6, 1750779448.7266552, -1.237948884715498
6, 1750779448.7270646, -1.2359735921405028
6, 1750779448.7274785, -1.2361048804687504
6, 1750779448.7278879, -1.2368198050925703
6, 1750779448.728299, -1.2376373733184747
6, 1750779448.7287111, -1.2370961073470184
6, 1750779448.729121, -1.2383540882376798
6, 1750779448.7295308, -1.2386071166521204
6, 1750779448.729944, -1.2383487173515244
6, 1750779448.7303538, -1.2387175182008738
6, 1750779448.7307646, -1.23868171229317
6, 1750779448.7311766, -1.2397308253888926
6, 1750779448.731587, -1.2386417290295675
6, 1750779448.7319963, -1.238585633107498
6, 1750779448.7324107, -1.2392444618092486
6, 1750779448.7328203, -1.238663809339318
6, 1750779448.73323, -1.2390702063917567
6, 1750779448.7336438, -1.2387020023075355
6, 1750779448.7340539, -1.2395613440924276
6, 1750779448.7344644, -1.2393482989415898
6, 1750779448.7348793, -1.2396711488760528
6, 1750779448.735289, -1.2418356159967499
6, 1750779448.7356985, -1.242317802220495
6, 1750779448.7361107, -1.2426114106636663
6, 1750779448.7365203, -1.2402243501500771
6, 1750779448.73693, -1.2411248687288288
6, 1750779448.7373455, -1.2424401390718165
6, 1750779448.737762, -1.245049792978298
6, 1750779448.7381809, -1.2465858664187925
6, 1750779448.7385962, -1.2451661621783354
6, 1750779448.7390103, -1.2460368425006672
6, 1750779448.7394278, -1.2446839759545905
6, 1750779448.739861, -1.2453624979055782
6, 1750779448.740389, -1.248432257726054
6, 1750779448.740902, -1.2462713711961273
6, 1750779448.741383, -1.2464235463038686
6, 1750779448.7418332, -1.2490875058370343
6, 1750779448.7422578, -1.2452879022645285
6, 1750779448.742672, -1.2455385436184554
6, 1750779448.7430844, -1.2383970553269246
6, 1750779448.7434945, -1.2384274903484727
6, 1750779448.7439094, -1.2355039379844541
6, 1750779448.74432, -1.2360643004400194
6, 1750779448.7447293, -1.23866679316496
6, 1750779448.7451434, -1.2376230509553932
6, 1750779448.7455537, -1.2374995205738148
6, 1750779448.7459638, -1.2377328557390184
6, 1750779448.7463765, -1.2382156387278918
6, 1750779448.7467866, -1.2386226325454586
6, 1750779448.7471967, -1.2390576743240602
6, 1750779448.7476087, -1.2388476129988644
6, 1750779448.748019, -1.2386166648941748
6, 1750779448.748429, -1.2387425823362666
6, 1750779448.7488418, -1.238870886838872
6, 1750779448.7492518, -1.2391585276307595
6, 1750779448.7496624, -1.238423312992574
6, 1750779448.7500768, -1.2396974065417024
6, 1750779448.7504873, -1.2392259620902684
6, 1750779448.7508974, -1.2392904127241353
6, 1750779448.751309, -1.2398155660371248
6, 1750779448.7517183, -1.2392355103323227
6, 1750779448.752129, -1.2428817452668304
6, 1750779448.7525423, -1.2431687892935894
6, 1750779448.7529523, -1.2401527383346693
6, 1750779448.753362, -1.24040576674911
6, 1750779448.753775, -1.2412000611350067
6, 1750779448.7541852, -1.2407357778651136
6, 1750779448.7545974, -1.239300557731318
6, 1750779448.7550068, -1.2406635692845775
6, 1750779448.7554178, -1.2395971500001315
6, 1750779448.755829, -1.2393327830482515
6, 1750779448.7562413, -1.2395231511242102
6, 1750779448.7566512, -1.2391280926092112
6, 1750779448.7570617, -1.2397869213109618
6, 1750779448.7574735, -1.239623407665781
6, 1750779448.7578843, -1.2395374734872917
6, 1750779448.758294, -1.2392677356492563
6, 1750779448.7587075, -1.2388661127178449
6, 1750779448.7591178, -1.2400870941705457
6, 1750779448.759528, -1.239111383185616
6, 1750779448.759942, -1.2385551980859497
6, 1750779448.7603536, -1.2388917736183658
6, 1750779448.7607641, -1.2353857784890316
6, 1750779448.7611747, -1.2375902288733314
6, 1750779448.761584, -1.2378927887934288
6, 1750779448.7619948, -1.2376684051051514
6, 1750779448.762408, -1.2377913387216013
6, 1750779448.762818, -1.2386071166521204
6, 1750779448.7632284, -1.2383487173515244
6, 1750779448.7636402, -1.2381565589801804
6, 1750779448.7640505, -1.2390170942953294
6, 1750779448.7644603, -1.2385963748798092
6, 1750779448.7648733, -1.2395225543590818
6, 1750779448.7652836, -1.2385319242459423
6, 1750779448.7656934, -1.2387485499875506
6, 1750779448.7661066, -1.2392331232718092
6, 1750779448.7665162, -1.238725276147543
6, 1750779448.7669282, -1.2395356831919067
6, 1750779448.7673388, -1.2392325265066808
6, 1750779448.7677484, -1.239294590080034
6, 1750779448.7681594, -1.2416279417320677
6, 1750779448.7685735, -1.2412370605729675
6, 1750779448.7689836, -1.2432045952012933
6, 1750779448.7693937, -1.241550362265376
6, 1750779448.769806, -1.2406277633768736
6, 1750779448.7702162, -1.2413510427124912
6, 1750779448.7706265, -1.2408915335636252
6, 1750779448.7710392, -1.2402703010649636
6, 1750779448.771449, -1.239811388681226
6, 1750779448.771859, -1.2398728554894511
6, 1750779448.7722719, -1.2394915225724052
6, 1750779448.772682, -1.239130479669725
6, 1750779448.7730923, -1.2392611712328439
6, 1750779448.7735054, -1.239416330166227
6, 1750779448.773916, -1.2399701282053799
